,DATE,CUMULATIVE_COMPACTION,site,data_version
635,1/25/2023,0.091,TexasCity,2023
636,3/1/2023,0.094,TexasCity,2023
637,3/28/2023,0.095,TexasCity,2023
638,4/26/2023,0.095,TexasCity,2023
639,6/1/2023,0.095,TexasCity,2023
640,6/28/2023,0.095,TexasCity,2023
641,7/28/2023,0.096,TexasCity,2023
642,9/5/2023,0.097,TexasCity,2023
643,9/27/2023,0.098,TexasCity,2023
644,11/1/2023,0.098,TexasCity,2023
645,12/4/2023,0.101,TexasCity,2023
646,12/26/2023,0.103,TexasCity,2023
647,10/8/1975,0.0,Pasadena,2023
648,10/20/1975,0.01,Pasadena,2023
649,11/20/1975,0.026,Pasadena,2023
650,12/22/1975,0.04,Pasadena,2023
651,1/21/1976,0.054,Pasadena,2023
652,2/20/1976,0.073,Pasadena,2023
653,3/22/1976,0.088,Pasadena,2023
654,4/21/1976,0.11,Pasadena,2023
655,5/21/1976,0.142,Pasadena,2023
656,6/21/1976,0.16,Pasadena,2023
657,7/19/1976,0.182,Pasadena,2023
658,8/16/1976,0.218,Pasadena,2023
659,9/14/1976,0.242,Pasadena,2023
660,10/12/1976,0.24,Pasadena,2023
661,11/9/1976,0.247,Pasadena,2023
662,12/7/1976,0.25,Pasadena,2023
663,1/4/1977,0.256,Pasadena,2023
664,2/1/1977,0.268,Pasadena,2023
665,3/1/1977,0.272,Pasadena,2023
666,3/29/1977,0.274,Pasadena,2023
667,4/26/1977,0.276,Pasadena,2023
668,5/25/1977,0.276,Pasadena,2023
669,6/21/1977,0.284,Pasadena,2023
670,7/19/1977,0.3,Pasadena,2023
671,8/16/1977,0.308,Pasadena,2023
672,9/13/1977,0.299,Pasadena,2023
673,10/11/1977,0.304,Pasadena,2023
674,11/7/1977,0.31,Pasadena,2023
675,12/6/1977,0.309,Pasadena,2023
676,1/3/1978,0.31,Pasadena,2023
677,2/2/1978,0.296,Pasadena,2023
678,2/28/1978,0.295,Pasadena,2023
679,3/28/1978,0.297,Pasadena,2023
680,4/25/1978,0.307,Pasadena,2023
681,5/23/1978,0.327,Pasadena,2023
682,6/20/1978,0.335,Pasadena,2023
683,7/19/1978,0.362,Pasadena,2023
684,8/15/1978,0.38,Pasadena,2023
685,8/29/1978,0.392,Pasadena,2023
686,9/10/1978,0.391,Pasadena,2023
687,9/13/1978,0.373,Pasadena,2023
688,10/10/1978,0.373,Pasadena,2023
689,11/7/1978,0.382,Pasadena,2023
690,12/5/1978,0.36,Pasadena,2023
691,1/3/1979,0.346,Pasadena,2023
692,1/31/1979,0.322,Pasadena,2023
693,2/27/1979,0.309,Pasadena,2023
694,3/29/1979,0.299,Pasadena,2023
695,4/23/1979,0.292,Pasadena,2023
696,5/22/1979,0.292,Pasadena,2023
697,6/19/1979,0.292,Pasadena,2023
698,7/17/1979,0.292,Pasadena,2023
699,7/22/1979,0.292,Pasadena,2023
700,7/27/1979,0.288,Pasadena,2023
701,8/14/1979,0.293,Pasadena,2023
702,8/30/1979,0.294,Pasadena,2023
703,9/8/1979,0.289,Pasadena,2023
704,9/11/1979,0.289,Pasadena,2023
705,9/17/1979,0.29,Pasadena,2023
706,10/9/1979,0.292,Pasadena,2023
707,11/8/1979,0.293,Pasadena,2023
708,12/5/1979,0.294,Pasadena,2023
709,1/2/1980,0.291,Pasadena,2023
710,2/5/1980,0.287,Pasadena,2023
711,3/4/1980,0.288,Pasadena,2023
712,4/1/1980,0.287,Pasadena,2023
713,4/29/1980,0.295,Pasadena,2023
714,5/27/1980,0.293,Pasadena,2023
715,6/24/1980,0.309,Pasadena,2023
716,7/22/1980,0.355,Pasadena,2023
717,8/19/1980,0.391,Pasadena,2023
718,9/15/1980,0.413,Pasadena,2023
719,10/15/1980,0.418,Pasadena,2023
720,11/10/1980,0.422,Pasadena,2023
721,12/8/1980,0.424,Pasadena,2023
722,1/5/1981,0.423,Pasadena,2023
723,2/4/1981,0.416,Pasadena,2023
724,3/2/1981,0.408,Pasadena,2023
725,3/30/1981,0.408,Pasadena,2023
726,4/27/1981,0.416,Pasadena,2023
727,5/26/1981,0.402,Pasadena,2023
728,6/23/1981,0.389,Pasadena,2023
729,7/20/1981,0.382,Pasadena,2023
730,8/17/1981,0.383,Pasadena,2023
731,9/15/1981,0.376,Pasadena,2023
732,10/13/1981,0.368,Pasadena,2023
733,11/12/1981,0.353,Pasadena,2023
734,12/8/1981,0.35,Pasadena,2023
735,1/5/1982,0.34,Pasadena,2023
736,2/3/1982,0.339,Pasadena,2023
737,3/1/1982,0.335,Pasadena,2023
738,3/31/1982,0.338,Pasadena,2023
739,4/27/1982,0.334,Pasadena,2023
740,5/25/1982,0.331,Pasadena,2023
741,6/22/1982,0.337,Pasadena,2023
742,7/20/1982,0.348,Pasadena,2023
743,8/17/1982,0.347,Pasadena,2023
744,9/14/1982,0.37,Pasadena,2023
745,10/12/1982,0.399,Pasadena,2023
746,11/9/1982,0.4,Pasadena,2023
747,12/8/1982,0.366,Pasadena,2023
748,1/3/1983,0.352,Pasadena,2023
749,2/1/1983,0.348,Pasadena,2023
750,3/2/1983,0.343,Pasadena,2023
751,3/29/1983,0.342,Pasadena,2023
752,4/26/1983,0.352,Pasadena,2023
753,5/24/1983,0.347,Pasadena,2023
754,6/22/1983,0.347,Pasadena,2023
755,7/19/1983,0.344,Pasadena,2023
756,8/16/1983,0.344,Pasadena,2023
757,9/13/1983,0.346,Pasadena,2023
758,10/13/1983,0.349,Pasadena,2023
759,11/8/1983,0.348,Pasadena,2023
760,12/6/1983,0.344,Pasadena,2023
761,1/3/1984,0.345,Pasadena,2023
762,1/31/1984,0.342,Pasadena,2023
763,2/28/1984,0.342,Pasadena,2023
764,3/26/1984,0.343,Pasadena,2023
765,4/24/1984,0.347,Pasadena,2023
766,5/21/1984,0.35,Pasadena,2023
767,6/19/1984,0.353,Pasadena,2023
768,7/17/1984,0.356,Pasadena,2023
769,8/14/1984,0.358,Pasadena,2023
770,9/11/1984,0.357,Pasadena,2023
771,10/9/1984,0.358,Pasadena,2023
772,11/6/1984,0.353,Pasadena,2023
773,12/5/1984,0.354,Pasadena,2023
774,1/2/1985,0.353,Pasadena,2023
775,1/29/1985,0.352,Pasadena,2023
776,2/26/1985,0.351,Pasadena,2023
777,3/26/1985,0.351,Pasadena,2023
778,4/23/1985,0.356,Pasadena,2023
779,5/21/1985,0.363,Pasadena,2023
780,6/19/1985,0.382,Pasadena,2023
781,7/16/1985,0.385,Pasadena,2023
782,8/13/1985,0.403,Pasadena,2023
783,9/10/1985,0.413,Pasadena,2023
784,10/8/1985,0.406,Pasadena,2023
785,11/5/1985,0.388,Pasadena,2023
786,12/3/1985,0.375,Pasadena,2023
787,12/19/1985,0.368,Pasadena,2023
788,1/16/1986,0.366,Pasadena,2023
789,2/13/1986,0.36,Pasadena,2023
790,3/14/1986,0.363,Pasadena,2023
791,4/10/1986,0.378,Pasadena,2023
792,5/8/1986,0.381,Pasadena,2023
793,6/5/1986,0.378,Pasadena,2023
794,7/3/1986,0.372,Pasadena,2023
795,7/31/1986,0.387,Pasadena,2023
796,8/28/1986,0.393,Pasadena,2023
797,9/25/1986,0.375,Pasadena,2023
798,10/23/1986,0.371,Pasadena,2023
799,11/20/1986,0.371,Pasadena,2023
800,12/18/1986,0.365,Pasadena,2023
801,1/15/1987,0.365,Pasadena,2023
802,2/11/1987,0.365,Pasadena,2023
803,3/6/1987,0.362,Pasadena,2023
804,4/2/1987,0.367,Pasadena,2023
805,5/1/1987,0.379,Pasadena,2023
806,5/28/1987,0.371,Pasadena,2023
807,6/25/1987,0.368,Pasadena,2023
808,7/23/1987,0.37,Pasadena,2023
809,8/20/1987,0.381,Pasadena,2023
810,9/17/1987,0.388,Pasadena,2023
811,10/15/1987,0.394,Pasadena,2023
812,11/12/1987,0.401,Pasadena,2023
813,12/9/1987,0.399,Pasadena,2023
814,1/7/1988,0.387,Pasadena,2023
815,2/8/1988,0.385,Pasadena,2023
816,3/3/1988,0.384,Pasadena,2023
817,3/31/1988,0.377,Pasadena,2023
818,4/28/1988,0.38,Pasadena,2023
819,5/26/1988,0.381,Pasadena,2023
820,6/23/1988,0.39,Pasadena,2023
821,7/21/1988,0.399,Pasadena,2023
822,8/18/1988,0.393,Pasadena,2023
823,9/14/1988,0.393,Pasadena,2023
824,10/13/1988,0.393,Pasadena,2023
825,11/9/1988,0.395,Pasadena,2023
826,12/8/1988,0.395,Pasadena,2023
827,1/5/1989,0.396,Pasadena,2023
828,2/2/1989,0.385,Pasadena,2023
829,3/2/1989,0.385,Pasadena,2023
830,3/29/1989,0.384,Pasadena,2023
831,4/26/1989,0.388,Pasadena,2023
832,5/23/1989,0.386,Pasadena,2023
833,6/22/1989,0.395,Pasadena,2023
834,7/20/1989,0.387,Pasadena,2023
835,8/17/1989,0.387,Pasadena,2023
836,9/15/1989,0.392,Pasadena,2023
837,10/12/1989,0.397,Pasadena,2023
838,11/8/1989,0.394,Pasadena,2023
839,12/7/1989,0.393,Pasadena,2023
840,1/4/1990,0.395,Pasadena,2023
841,2/1/1990,0.388,Pasadena,2023
842,3/1/1990,0.384,Pasadena,2023
843,3/29/1990,0.384,Pasadena,2023
844,4/26/1990,0.382,Pasadena,2023
845,5/24/1990,0.383,Pasadena,2023
846,6/21/1990,0.39,Pasadena,2023
847,7/20/1990,0.396,Pasadena,2023
848,8/16/1990,0.4,Pasadena,2023
849,9/13/1990,0.4,Pasadena,2023
850,10/11/1990,0.401,Pasadena,2023
851,11/7/1990,0.399,Pasadena,2023
852,12/7/1990,0.396,Pasadena,2023
853,1/3/1991,0.389,Pasadena,2023
854,1/31/1991,0.382,Pasadena,2023
855,2/28/1991,0.378,Pasadena,2023
856,3/27/1991,0.379,Pasadena,2023
857,4/25/1991,0.373,Pasadena,2023
858,5/24/1991,0.372,Pasadena,2023
859,6/24/1991,0.372,Pasadena,2023
860,7/18/1991,0.373,Pasadena,2023
861,8/16/1991,0.376,Pasadena,2023
862,9/11/1991,0.375,Pasadena,2023
863,10/10/1991,0.376,Pasadena,2023
864,11/7/1991,0.378,Pasadena,2023
865,12/6/1991,0.369,Pasadena,2023
866,1/2/1992,0.361,Pasadena,2023
867,1/30/1992,0.355,Pasadena,2023
868,2/27/1992,0.351,Pasadena,2023
869,3/25/1992,0.351,Pasadena,2023
870,4/23/1992,0.346,Pasadena,2023
871,5/21/1992,0.348,Pasadena,2023
872,6/19/1992,0.346,Pasadena,2023
873,7/17/1992,0.349,Pasadena,2023
874,8/14/1992,0.347,Pasadena,2023
875,9/10/1992,0.35,Pasadena,2023
876,10/8/1992,0.35,Pasadena,2023
877,11/5/1992,0.349,Pasadena,2023
878,12/2/1992,0.345,Pasadena,2023
879,12/30/1992,0.341,Pasadena,2023
880,1/28/1993,0.335,Pasadena,2023
881,2/24/1993,0.333,Pasadena,2023
882,3/25/1993,0.328,Pasadena,2023
883,4/22/1993,0.328,Pasadena,2023
884,5/18/1993,0.327,Pasadena,2023
885,6/18/1993,0.326,Pasadena,2023
886,7/15/1993,0.33,Pasadena,2023
887,8/12/1993,0.346,Pasadena,2023
888,9/9/1993,0.361,Pasadena,2023
889,10/6/1993,0.369,Pasadena,2023
890,11/4/1993,0.344,Pasadena,2023
891,12/2/1993,0.341,Pasadena,2023
892,12/29/1993,0.337,Pasadena,2023
893,1/27/1994,0.335,Pasadena,2023
894,2/25/1994,0.334,Pasadena,2023
895,3/24/1994,0.332,Pasadena,2023
896,4/21/1994,0.331,Pasadena,2023
897,5/19/1994,0.327,Pasadena,2023
898,6/17/1994,0.329,Pasadena,2023
899,7/15/1994,0.33,Pasadena,2023
900,8/11/1994,0.333,Pasadena,2023
901,9/9/1994,0.334,Pasadena,2023
902,10/5/1994,0.336,Pasadena,2023
903,11/3/1994,0.332,Pasadena,2023
904,12/1/1994,0.332,Pasadena,2023
905,12/29/1994,0.326,Pasadena,2023
906,1/26/1995,0.321,Pasadena,2023
907,2/24/1995,0.321,Pasadena,2023
908,3/24/1995,0.317,Pasadena,2023
909,4/20/1995,0.317,Pasadena,2023
910,5/18/1995,0.321,Pasadena,2023
911,6/14/1995,0.319,Pasadena,2023
912,7/14/1995,0.322,Pasadena,2023
913,8/10/1995,0.324,Pasadena,2023
914,9/7/1995,0.326,Pasadena,2023
915,10/6/1995,0.326,Pasadena,2023
916,11/2/1995,0.325,Pasadena,2023
917,11/30/1995,0.324,Pasadena,2023
918,1/4/1996,0.319,Pasadena,2023
919,1/26/1996,0.318,Pasadena,2023
920,2/22/1996,0.319,Pasadena,2023
921,3/20/1996,0.319,Pasadena,2023
922,4/18/1996,0.323,Pasadena,2023
923,5/16/1996,0.319,Pasadena,2023
924,6/14/1996,0.323,Pasadena,2023
925,7/12/1996,0.319,Pasadena,2023
926,8/9/1996,0.327,Pasadena,2023
927,9/6/1996,0.321,Pasadena,2023
928,10/3/1996,0.317,Pasadena,2023
929,10/29/1996,0.318,Pasadena,2023
930,11/26/1996,0.319,Pasadena,2023
931,12/23/1996,0.316,Pasadena,2023
932,1/23/1997,0.311,Pasadena,2023
933,2/20/1997,0.307,Pasadena,2023
934,3/20/1997,0.302,Pasadena,2023
935,4/17/1997,0.303,Pasadena,2023
936,5/16/1997,0.303,Pasadena,2023
937,6/13/1997,0.299,Pasadena,2023
938,7/9/1997,0.303,Pasadena,2023
939,8/7/1997,0.309,Pasadena,2023
940,9/5/1997,0.31,Pasadena,2023
941,10/3/1997,0.309,Pasadena,2023
942,10/30/1997,0.306,Pasadena,2023
943,11/25/1997,0.302,Pasadena,2023
944,12/22/1997,0.297,Pasadena,2023
945,1/22/1998,0.292,Pasadena,2023
946,2/20/1998,0.289,Pasadena,2023
947,3/19/1998,0.286,Pasadena,2023
948,4/15/1998,0.289,Pasadena,2023
949,5/15/1998,0.296,Pasadena,2023
950,6/12/1998,0.311,Pasadena,2023
951,7/10/1998,0.324,Pasadena,2023
952,8/7/1998,0.33,Pasadena,2023
953,9/4/1998,0.32,Pasadena,2023
954,10/2/1998,0.31,Pasadena,2023
955,10/28/1998,0.3,Pasadena,2023
956,11/23/1998,0.295,Pasadena,2023
957,12/16/1998,0.291,Pasadena,2023
958,1/14/1999,0.285,Pasadena,2023
959,2/10/1999,0.288,Pasadena,2023
960,3/11/1999,0.288,Pasadena,2023
961,4/8/1999,0.283,Pasadena,2023
962,5/4/1999,0.285,Pasadena,2023
963,6/3/1999,0.284,Pasadena,2023
964,7/1/1999,0.28,Pasadena,2023
965,7/29/1999,0.281,Pasadena,2023
966,8/25/1999,0.288,Pasadena,2023
967,9/24/1999,0.295,Pasadena,2023
968,10/21/1999,0.296,Pasadena,2023
969,11/19/1999,0.298,Pasadena,2023
970,12/17/1999,0.292,Pasadena,2023
971,1/12/2000,0.292,Pasadena,2023
972,2/9/2000,0.293,Pasadena,2023
973,3/8/2000,0.297,Pasadena,2023
974,4/6/2000,0.291,Pasadena,2023
975,5/3/2000,0.288,Pasadena,2023
976,5/31/2000,0.289,Pasadena,2023
977,6/29/2000,0.29,Pasadena,2023
978,7/26/2000,0.295,Pasadena,2023
979,8/25/2000,0.303,Pasadena,2023
980,9/20/2000,0.313,Pasadena,2023
981,10/19/2000,0.311,Pasadena,2023
982,11/16/2000,0.338,Pasadena,2023
983,12/13/2000,0.332,Pasadena,2023
984,1/11/2001,0.328,Pasadena,2023
985,2/12/2001,0.326,Pasadena,2023
986,3/8/2001,0.329,Pasadena,2023
987,4/6/2001,0.327,Pasadena,2023
988,5/4/2001,0.331,Pasadena,2023
989,5/30/2001,0.334,Pasadena,2023
990,6/29/2001,0.33,Pasadena,2023
991,7/25/2001,0.334,Pasadena,2023
992,8/23/2001,0.336,Pasadena,2023
993,9/19/2001,0.33,Pasadena,2023
994,10/18/2001,0.325,Pasadena,2023
995,11/16/2001,0.328,Pasadena,2023
996,12/14/2001,0.319,Pasadena,2023
997,1/9/2002,0.318,Pasadena,2023
998,2/8/2002,0.319,Pasadena,2023
999,3/8/2002,0.318,Pasadena,2023
1000,4/4/2002,0.319,Pasadena,2023
1001,5/1/2002,0.319,Pasadena,2023
1002,5/30/2002,0.318,Pasadena,2023
1003,6/27/2002,0.319,Pasadena,2023
1004,7/25/2002,0.317,Pasadena,2023
1005,8/23/2002,0.314,Pasadena,2023
1006,9/19/2002,0.314,Pasadena,2023
1007,10/16/2002,0.315,Pasadena,2023
1008,11/14/2002,0.304,Pasadena,2023
1009,12/11/2002,0.3,Pasadena,2023
1010,1/8/2003,0.3,Pasadena,2023
1011,2/5/2003,0.294,Pasadena,2023
1012,3/6/2003,0.29,Pasadena,2023
1013,4/4/2003,0.293,Pasadena,2023
1014,4/30/2003,0.294,Pasadena,2023
1015,5/30/2003,0.301,Pasadena,2023
1016,6/27/2003,0.299,Pasadena,2023
1017,7/23/2003,0.298,Pasadena,2023
1018,8/20/2003,0.3,Pasadena,2023
1019,9/18/2003,0.297,Pasadena,2023
1020,10/17/2003,0.296,Pasadena,2023
1021,11/13/2003,0.298,Pasadena,2023
1022,12/10/2003,0.294,Pasadena,2023
1023,1/8/2004,0.29,Pasadena,2023
1024,2/6/2004,0.284,Pasadena,2023
1025,3/4/2004,0.282,Pasadena,2023
1026,4/1/2004,0.285,Pasadena,2023
1027,4/28/2004,0.281,Pasadena,2023
1028,5/28/2004,0.279,Pasadena,2023
1029,6/23/2004,0.276,Pasadena,2023
1030,7/21/2004,0.275,Pasadena,2023
1031,8/17/2004,0.277,Pasadena,2023
1032,9/14/2004,0.243,Pasadena,2023
1033,10/13/2004,0.24,Pasadena,2023
1034,11/9/2004,0.237,Pasadena,2023
1035,12/7/2004,0.23,Pasadena,2023
1036,1/4/2005,0.229,Pasadena,2023
1037,2/4/2005,0.226,Pasadena,2023
1038,3/1/2005,0.221,Pasadena,2023
1039,3/28/2005,0.223,Pasadena,2023
1040,4/29/2005,0.229,Pasadena,2023
1041,5/26/2005,0.232,Pasadena,2023
1042,6/27/2005,0.24,Pasadena,2023
1043,7/18/2005,0.239,Pasadena,2023
1044,8/25/2005,0.239,Pasadena,2023
1045,9/20/2005,0.238,Pasadena,2023
1046,10/19/2005,0.24,Pasadena,2023
1047,11/15/2005,0.243,Pasadena,2023
1048,12/13/2005,0.242,Pasadena,2023
1049,1/10/2006,0.241,Pasadena,2023
1050,2/7/2006,0.237,Pasadena,2023
1051,3/7/2006,0.237,Pasadena,2023
1052,4/6/2006,0.245,Pasadena,2023
1053,5/4/2006,0.248,Pasadena,2023
1054,6/1/2006,0.246,Pasadena,2023
1055,6/30/2006,0.247,Pasadena,2023
1056,7/27/2006,0.243,Pasadena,2023
1057,8/25/2006,0.248,Pasadena,2023
1058,9/27/2006,0.251,Pasadena,2023
1059,10/20/2006,0.246,Pasadena,2023
1060,11/13/2006,0.245,Pasadena,2023
1061,12/15/2006,0.245,Pasadena,2023
1062,1/11/2007,0.238,Pasadena,2023
1063,2/6/2007,0.234,Pasadena,2023
1064,3/11/2007,0.238,Pasadena,2023
1065,4/5/2007,0.234,Pasadena,2023
1066,5/4/2007,0.233,Pasadena,2023
1067,6/5/2007,0.233,Pasadena,2023
1068,6/29/2007,0.233,Pasadena,2023
1069,7/27/2007,0.23,Pasadena,2023
1070,8/27/2007,0.233,Pasadena,2023
1071,9/19/2007,0.234,Pasadena,2023
1072,10/23/2007,0.235,Pasadena,2023
1073,11/16/2007,0.24,Pasadena,2023
1074,12/13/2007,0.235,Pasadena,2023
1075,1/8/2008,0.233,Pasadena,2023
1076,2/13/2008,0.228,Pasadena,2023
1077,3/11/2008,0.226,Pasadena,2023
1078,4/11/2008,0.233,Pasadena,2023
1079,5/7/2008,0.235,Pasadena,2023
1080,6/12/2008,0.241,Pasadena,2023
1081,7/10/2008,0.242,Pasadena,2023
1082,8/25/2008,0.236,Pasadena,2023
1083,9/30/2008,0.24,Pasadena,2023
1084,10/30/2008,0.246,Pasadena,2023
1085,11/25/2008,0.24,Pasadena,2023
1086,12/22/2008,0.241,Pasadena,2023
1087,1/27/2009,0.242,Pasadena,2023
1088,3/5/2009,0.245,Pasadena,2023
1089,4/2/2009,0.244,Pasadena,2023
1090,4/29/2009,0.234,Pasadena,2023
1091,5/29/2009,0.24,Pasadena,2023
1092,6/23/2009,0.248,Pasadena,2023
1093,7/20/2009,0.253,Pasadena,2023
1094,8/21/2009,0.264,Pasadena,2023
1095,9/16/2009,0.268,Pasadena,2023
1096,10/15/2009,0.267,Pasadena,2023
1097,11/10/2009,0.259,Pasadena,2023
1098,12/7/2009,0.25,Pasadena,2023
1099,1/5/2010,0.243,Pasadena,2023
1100,2/10/2010,0.242,Pasadena,2023
1101,3/10/2010,0.244,Pasadena,2023
1102,3/30/2010,0.245,Pasadena,2023
1103,5/4/2010,0.255,Pasadena,2023
1104,6/7/2010,0.259,Pasadena,2023
1105,6/30/2010,0.28,Pasadena,2023
1106,7/29/2010,0.28,Pasadena,2023
1107,8/26/2010,0.315,Pasadena,2023
1108,9/21/2010,0.314,Pasadena,2023
1109,10/19/2010,0.347,Pasadena,2023
1110,11/18/2010,0.345,Pasadena,2023
1111,12/13/2010,0.346,Pasadena,2023
1112,1/5/2011,0.313,Pasadena,2023
1113,2/1/2011,0.298,Pasadena,2023
1114,3/1/2011,0.303,Pasadena,2023
1115,3/29/2011,0.312,Pasadena,2023
1116,5/13/2011,0.394,Pasadena,2023
1117,6/10/2011,0.443,Pasadena,2023
1118,7/7/2011,0.479,Pasadena,2023
1119,8/2/2011,0.508,Pasadena,2023
1120,9/8/2011,0.554,Pasadena,2023
1121,10/5/2011,0.561,Pasadena,2023
1122,11/1/2011,0.553,Pasadena,2023
1123,12/1/2011,0.547,Pasadena,2023
1124,12/29/2011,0.505,Pasadena,2023
1125,1/24/2012,0.463,Pasadena,2023
1126,2/24/2012,0.431,Pasadena,2023
1127,3/22/2012,0.422,Pasadena,2023
1128,4/19/2012,0.423,Pasadena,2023
1129,5/18/2012,0.433,Pasadena,2023
1130,6/13/2012,0.489,Pasadena,2023
1131,7/5/2012,0.53,Pasadena,2023
1132,8/6/2012,0.523,Pasadena,2023
1133,9/6/2012,0.578,Pasadena,2023
1134,10/12/2012,0.595,Pasadena,2023
1135,11/8/2012,0.63,Pasadena,2023
1136,12/6/2012,0.648,Pasadena,2023
1137,1/3/2013,0.607,Pasadena,2023
1138,2/21/2013,0.552,Pasadena,2023
1139,3/26/2013,0.55,Pasadena,2023
1140,4/30/2013,0.548,Pasadena,2023
1141,5/31/2013,0.573,Pasadena,2023
1142,6/25/2013,0.585,Pasadena,2023
1143,7/25/2013,0.648,Pasadena,2023
1144,8/22/2013,0.678,Pasadena,2023
1145,9/25/2013,0.686,Pasadena,2023
1146,10/22/2013,0.681,Pasadena,2023
1147,11/20/2013,0.661,Pasadena,2023
1148,12/17/2013,0.633,Pasadena,2023
1149,1/27/2014,0.618,Pasadena,2023
1150,3/3/2014,0.605,Pasadena,2023
1151,4/4/2014,0.587,Pasadena,2023
1152,5/12/2014,0.644,Pasadena,2023
1153,6/9/2014,0.629,Pasadena,2023
1154,7/11/2014,0.648,Pasadena,2023
1155,8/11/2014,0.692,Pasadena,2023
1156,9/4/2014,0.704,Pasadena,2023
1157,10/7/2014,0.658,Pasadena,2023
1158,11/3/2014,0.653,Pasadena,2023
1159,12/12/2014,0.631,Pasadena,2023
1160,1/16/2015,0.59,Pasadena,2023
1161,2/19/2015,0.575,Pasadena,2023
1162,3/31/2015,0.519,Pasadena,2023
1163,4/24/2015,0.512,Pasadena,2023
1164,5/21/2015,0.513,Pasadena,2023
1165,6/24/2015,0.514,Pasadena,2023
1166,7/27/2015,0.563,Pasadena,2023
1167,9/9/2015,0.587,Pasadena,2023
1168,10/1/2015,0.555,Pasadena,2023
1169,10/29/2015,0.543,Pasadena,2023
1170,11/23/2015,0.524,Pasadena,2023
1171,12/21/2015,0.518,Pasadena,2023
1172,1/21/2016,0.51,Pasadena,2023
1173,2/29/2016,0.506,Pasadena,2023
1174,3/30/2016,0.502,Pasadena,2023
1175,5/3/2016,0.497,Pasadena,2023
1176,6/1/2016,0.493,Pasadena,2023
1177,6/30/2016,0.489,Pasadena,2023
1178,7/29/2016,0.489,Pasadena,2023
1179,8/25/2016,0.486,Pasadena,2023
1180,10/24/2016,0.488,Pasadena,2023
1181,12/1/2016,0.487,Pasadena,2023
1182,12/20/2016,0.482,Pasadena,2023
1183,1/30/2017,0.477,Pasadena,2023
1184,3/2/2017,0.475,Pasadena,2023
1185,3/23/2017,0.473,Pasadena,2023
1186,4/24/2017,0.47,Pasadena,2023
1187,5/30/2017,0.475,Pasadena,2023
1188,6/22/2017,0.473,Pasadena,2023
1189,7/21/2017,0.472,Pasadena,2023
1190,8/15/2017,0.477,Pasadena,2023
1191,9/26/2017,0.487,Pasadena,2023
1192,10/20/2017,0.474,Pasadena,2023
1193,11/16/2017,0.473,Pasadena,2023
1194,12/28/2017,0.465,Pasadena,2023
1195,1/31/2018,0.464,Pasadena,2023
1196,2/28/2018,0.464,Pasadena,2023
1197,3/22/2018,0.468,Pasadena,2023
1198,4/18/2018,0.468,Pasadena,2023
1199,5/21/2018,0.471,Pasadena,2023
1200,6/21/2018,0.468,Pasadena,2023
1201,7/18/2018,0.465,Pasadena,2023
1202,8/30/2018,0.465,Pasadena,2023
1203,9/20/2018,0.463,Pasadena,2023
1204,10/18/2018,0.462,Pasadena,2023
1205,11/19/2018,0.46,Pasadena,2023
1206,12/13/2018,0.459,Pasadena,2023
1207,1/29/2019,0.455,Pasadena,2023
1208,2/27/2019,0.454,Pasadena,2023
1209,3/20/2019,0.457,Pasadena,2023
1210,4/17/2019,0.458,Pasadena,2023
1211,5/24/2019,0.458,Pasadena,2023
1212,6/24/2019,0.459,Pasadena,2023
1213,7/23/2019,0.462,Pasadena,2023
1214,8/22/2019,0.465,Pasadena,2023
1215,10/1/2019,0.466,Pasadena,2023
1216,10/29/2019,0.464,Pasadena,2023
1217,11/26/2019,0.462,Pasadena,2023
1218,12/27/2019,0.463,Pasadena,2023
1219,1/29/2020,0.459,Pasadena,2023
1220,3/3/2020,0.462,Pasadena,2023
1221,4/6/2020,0.462,Pasadena,2023
1222,5/1/2020,0.463,Pasadena,2023
1223,5/28/2020,0.463,Pasadena,2023
1224,6/23/2020,0.464,Pasadena,2023
1225,7/22/2020,0.464,Pasadena,2023
1226,8/20/2020,0.464,Pasadena,2023
1227,9/24/2020,0.463,Pasadena,2023
1228,10/27/2020,0.466,Pasadena,2023
1229,11/23/2020,0.467,Pasadena,2023
1230,12/30/2020,0.464,Pasadena,2023
1231,1/28/2021,0.459,Pasadena,2023
1232,2/25/2021,0.458,Pasadena,2023
1233,4/1/2021,0.458,Pasadena,2023
1234,5/6/2021,0.459,Pasadena,2023
1235,6/1/2021,0.458,Pasadena,2023
1236,6/30/2021,0.458,Pasadena,2023
1237,7/23/2021,0.459,Pasadena,2023
1238,9/1/2021,0.459,Pasadena,2023
1239,9/21/2021,0.461,Pasadena,2023
1240,10/28/2021,0.459,Pasadena,2023
1241,11/18/2021,0.46,Pasadena,2023
1242,12/27/2021,0.458,Pasadena,2023
1243,1/26/2022,0.455,Pasadena,2023
1244,2/23/2022,0.454,Pasadena,2023
1245,3/30/2022,0.455,Pasadena,2023
1246,4/26/2022,0.456,Pasadena,2023
1247,6/1/2022,0.458,Pasadena,2023
1248,6/28/2022,0.471,Pasadena,2023
1249,7/28/2022,0.482,Pasadena,2023
1250,8/30/2022,0.482,Pasadena,2023
1251,9/27/2022,0.479,Pasadena,2023
1252,11/2/2022,0.476,Pasadena,2023
1253,12/1/2022,0.465,Pasadena,2023
1254,12/28/2022,0.468,Pasadena,2023
1255,1/25/2023,0.466,Pasadena,2023
1256,2/28/2023,0.47,Pasadena,2023
1257,3/28/2023,0.47,Pasadena,2023
